20094202,13000
20094844,0
20095096,0
20096216,0
20099071,0
20099460,0
20101234,0
20101498,0
20102233,40000
20103043,0
20103391,0
20103418,0
20104081,14516
20104341,0
20105690,2786
20108104,0
20109384,0
20109432,0
20110664,0
20111119,0
20111811,20857
20113263,0
20114082,0
20115582,0
20116776,86
20118089,0
20120647,20000
20121789,0
20121939,0
20123666,0
20123699,0
20124181,0
20124764,0
20126044,24193
20126890,10000
20127580,0
20127780,0
20128778,0
20129932,20006
20131511,28686
20133490,20760
20133535,0
20133726,0
20133836,9431
20134194,0
20135307,0
20135544,7143
20140445,6643
20140548,0
20140738,15000
20141866,60000
20142285,0
20142561,0
20146725,20000
20147411,0
20147692,0
20147831,2040
20148022,0
20149527,0
20149653,0
20149663,5000
20150235,0
20151177,0
20154834,0
20155074,0
20155123,0
20155331,20700
20155422,0
20155659,0
20155772,23684
20158037,20000
20159989,0
20161606,8943
20161776,56623
20161778,14516
20161952,40000
20162248,0
20163035,0
20163063,0
20166803,19497
20167617,20000
20168455,0
20169052,4243
20169891,45857
20170765,0
20171867,0
20172259,15000
20176921,10714
20178736,0
20179948,0
20180008,0
20181386,0
20185720,0
20185839,27562
20190637,0
20190787,0
20191151,0
20191616,1000
20192570,22671
20195696,0
20196200,8368
20196262,9000
20198070,3764
20198237,0
20202701,0
20203954,14516
20204029,14516
20207244,0
20208137,0
20208667,22517
20208829,0
20208852,0
20210914,0
20211830,0
20212163,3764
20213286,0
20213797,0
20214983,0
20216777,0
20217174,0
20221491,0
20223606,0
20228128,0
20229309,0
20230761,21600
20234698,21428
20235255,8572
20236874,0
20237400,113449
20237442,97993
20237900,0
20240178,0
20242374,0
20243355,17196
20245928,0
20247765,0
20248021,0
20249329,0
20251230,0
20253570,42591
20254981,0
20255789,15000
20256121,0
20256778,0
20257521,3000
20257798,0
20259568,0
20260027,0
20260108,0
20260478,12069
20261278,0
20264994,16667
20265353,0
20266632,0
